subj,session,feedType,trial,length,tarCat,respSE,respRT
122105,4,1,29,37,1,1,604
122105,4,1,30,16,1,-1,490
122105,4,1,31,34,-1,1,579
122105,4,1,32,37,1,1,580
122105,4,1,33,24,1,-1,531
122105,4,1,34,45,-1,1,682
122105,4,1,35,33,1,-1,499
122105,4,1,36,21,1,-1,603
122105,4,1,37,27,1,1,810
122105,4,1,38,43,1,1,619
122105,4,1,39,38,-1,1,587
122105,4,1,40,19,-1,-1,523
122105,4,1,41,15,1,-1,435
122105,4,1,42,8,-1,-1,739
122105,4,1,43,29,-1,1,540
122105,4,1,44,10,-1,-1,675
122105,4,1,45,45,1,-1,132
122105,4,1,46,34,1,-1,531
122105,4,1,47,31,-1,1,460
122105,4,1,48,33,-1,-1,346
122105,4,1,49,7,-1,1,474
122105,4,1,50,23,-1,1,569
122105,4,1,51,15,-1,-1,612
122105,4,1,52,32,1,1,611
122105,4,1,53,37,-1,-1,508
122105,4,1,54,24,-1,-1,747
122105,4,1,55,30,-1,1,651
122105,4,1,56,9,-1,-1,601
122105,4,1,57,48,1,1,682
122105,4,1,58,28,-1,-1,605
122105,4,1,59,29,-1,-1,483
122105,4,1,60,23,-1,-1,636
122105,4,1,61,30,-1,-1,523
122105,4,1,62,31,1,-1,659
122105,4,1,63,40,-1,1,586
122105,4,1,64,26,1,-1,684
122105,4,1,65,25,1,-1,860
122105,4,1,66,35,1,-1,1155
122105,4,1,67,33,-1,-1,257
122105,4,1,68,53,1,1,555
122105,4,1,69,40,1,1,586
122105,4,1,70,18,-1,-1,476
122105,4,1,71,21,-1,-1,508
122105,4,1,72,47,1,1,523
122105,4,1,73,44,-1,1,443
122105,4,1,74,26,-1,-1,537
122105,4,1,75,14,-1,-1,475
122105,4,1,76,23,1,-1,610
122105,4,1,77,27,-1,-1,515
122105,4,1,78,43,1,1,563
122105,4,1,79,32,-1,-1,1028
122105,4,1,80,32,1,-1,627
122105,4,1,81,45,1,1,484
122105,4,1,82,31,1,-1,618
122105,4,1,83,20,-1,-1,450
122105,4,1,84,39,1,1,444
122105,4,1,85,40,1,1,516
122105,4,1,86,15,-1,-1,508
122105,4,1,87,36,1,1,403
122105,4,1,88,34,-1,1,475
122105,4,1,89,24,-1,-1,546
122105,4,1,90,42,1,1,459
122105,4,1,91,29,1,1,508
122105,4,1,92,52,1,1,411
122105,4,1,93,37,1,1,371
122105,4,1,94,42,1,1,355
122105,4,1,95,34,1,1,394
122105,4,1,96,39,1,1,507
122105,4,1,97,14,-1,-1,314
122105,4,1,98,37,-1,1,523
122105,4,1,99,22,-1,-1,579
122105,4,1,100,38,-1,1,363
122105,4,1,101,13,-1,-1,426
122105,4,1,102,55,1,1,403
122105,4,1,103,44,1,1,403
122105,4,1,104,46,-1,1,283
122105,4,1,105,30,1,1,572
122105,4,1,106,35,1,1,380
122105,4,1,107,39,1,1,436
122105,4,1,108,38,1,1,362
122105,4,1,109,28,-1,-1,524
122105,4,1,110,20,1,-1,497
122105,4,1,111,26,-1,1,626
122105,4,1,112,11,-1,-1,476
122105,4,1,113,26,1,-1,491
122105,4,1,114,36,-1,1,364
122105,4,1,115,36,1,1,411
122105,4,1,116,22,-1,-1,482
122105,4,1,117,31,1,-1,666
122105,4,1,118,33,1,-1,617
122105,4,1,119,39,-1,1,371
122105,4,1,120,32,1,1,444
122105,4,1,121,25,-1,-1,834
122105,4,1,122,40,1,1,466
122105,4,1,123,12,-1,-1,379
122105,4,1,124,30,-1,1,483
122105,4,1,125,39,-1,1,329
122105,4,1,126,44,1,1,420
122105,4,1,127,18,1,-1,538
122105,4,1,128,32,-1,1,339
122105,4,1,129,27,-1,-1,684
122105,4,1,130,31,-1,1,402
122105,4,1,131,38,1,1,524
122105,4,1,132,22,-1,-1,443
122105,4,1,133,42,-1,1,444
122105,4,1,134,47,1,1,425
122105,4,1,135,25,-1,-1,571
122105,4,1,136,22,1,-1,539
122105,4,1,137,35,1,1,402
122105,4,1,138,36,-1,1,475
122105,4,1,139,32,-1,1,532
122105,4,1,140,30,1,1,644
122105,4,1,141,51,1,1,386
122105,4,1,142,16,-1,-1,346
122105,4,1,143,21,-1,-1,459
122105,4,1,144,41,1,1,379
122105,4,1,145,43,-1,1,529
122105,4,1,146,46,1,1,459
122105,4,1,147,33,1,-1,508
122105,4,1,148,31,-1,-1,571
122105,4,1,149,21,-1,-1,458
122105,4,1,150,23,-1,-1,484
122105,4,1,151,24,1,-1,355
122105,4,1,152,18,-1,-1,394
122105,4,1,153,35,-1,1,426
122105,4,1,154,28,1,1,635
122105,4,1,155,50,1,1,371
122105,4,1,156,47,-1,1,306
122105,4,1,157,17,-1,-1,417
122105,4,1,158,22,1,1,450
122105,4,1,159,41,1,1,419
122105,4,1,160,49,1,1,411
122105,5,1,1,32,1,-1,617
122105,5,1,2,35,1,1,402
122105,5,1,3,16,-1,1,287
122105,5,1,4,43,1,1,371
122105,5,1,5,34,-1,1,523
122105,5,1,6,38,1,1,468
122105,5,1,7,37,1,1,387
122105,5,1,8,32,-1,-1,603
122105,5,1,9,29,-1,1,403
122105,5,1,10,15,-1,-1,344
122105,5,1,11,27,-1,-1,394
122105,5,1,12,29,1,1,498
122105,5,1,13,32,-1,1,498
122105,5,1,14,36,1,1,483
122105,5,1,15,41,1,-1,586
122105,5,1,16,20,-1,-1,372
122105,5,1,17,25,-1,-1,418
122105,5,1,18,47,1,1,363
122105,5,1,19,14,-1,-1,361
122105,5,1,20,26,1,-1,339
122105,5,1,21,28,-1,1,284
122105,5,1,22,39,-1,1,435
122105,5,1,23,15,1,-1,501
122105,5,1,24,9,-1,1,634
122105,5,1,25,13,-1,-1,365
122105,5,1,26,39,1,1,368
122105,5,1,27,35,-1,1,453
122105,5,1,28,31,1,-1,450
122105,5,1,29,29,1,-1,548
122105,5,1,30,11,-1,-1,451
122105,5,1,31,18,-1,-1,547
122105,5,1,32,29,1,-1,579
122105,5,1,33,14,-1,-1,441
122105,5,1,34,38,-1,1,494
122105,5,1,35,37,-1,-1,682
122105,5,1,36,43,-1,1,540
122105,5,1,37,51,1,-1,531
122105,5,1,38,40,1,1,498
122105,5,1,39,27,1,-1,499
122105,5,1,40,18,1,-1,635
122105,5,1,41,32,1,1,493
122105,5,1,42,30,-1,1,346
122105,5,1,43,38,-1,1,381
122105,5,1,44,30,-1,-1,441
122105,5,1,45,16,1,-1,516
122105,5,1,46,20,-1,-1,568
122105,5,1,47,44,-1,1,339
122105,5,1,48,23,1,-1,515
122105,5,1,49,55,1,1,438
122105,5,1,50,22,1,-1,433
122105,5,1,51,40,1,1,608
122105,5,1,52,10,-1,-1,491
122105,5,1,53,33,-1,-1,515
122105,5,1,54,43,1,-1,467
122105,5,1,55,34,1,1,410
122105,5,1,56,24,-1,-1,413
122105,5,1,57,24,-1,-1,458
122105,5,1,58,37,1,-1,700
122105,5,1,59,31,1,-1,487
122105,5,1,60,38,1,1,349
122105,5,1,61,27,1,-1,458
122105,5,1,62,33,1,1,501
122105,5,1,63,35,1,1,546
122105,5,1,64,36,1,1,500
122105,5,1,65,29,-1,-1,379
122105,5,1,66,33,1,1,316
122105,5,1,67,36,-1,1,354
122105,5,1,68,52,1,1,522
122105,5,1,69,19,-1,-1,346
122105,5,1,70,27,-1,-1,556
122105,5,1,71,28,1,-1,435
122105,5,1,72,22,-1,1,259
122105,5,1,73,37,1,-1,482
122105,5,1,74,21,-1,-1,403
122105,5,1,75,46,1,1,347
122105,5,1,76,34,1,-1,509
122105,5,1,77,44,1,-1,440
122105,5,1,78,16,-1,-1,355
122105,5,1,79,17,1,-1,339
122105,5,1,80,49,1,1,322
122105,5,1,81,54,1,1,340
122105,5,1,82,22,-1,-1,594
122105,5,1,83,33,1,1,284
122105,5,1,84,19,1,1,379
122105,5,1,85,45,-1,1,501
122105,5,1,86,47,1,-1,344
122105,5,1,87,31,-1,-1,332
122105,5,1,88,30,1,1,459
122105,5,1,89,24,1,-1,445
122105,5,1,90,6,-1,-1,419
122105,5,1,91,15,-1,-1,378
122105,5,1,92,30,1,-1,532
122105,5,1,93,53,1,1,473
122105,5,1,94,21,-1,-1,674
122105,5,1,95,42,1,1,388
122105,5,1,96,36,-1,1,451
122105,5,1,97,45,1,1,787
122105,5,1,98,38,1,1,605
122105,5,1,99,39,1,-1,770
122105,5,1,100,29,-1,-1,586
122105,5,1,101,30,-1,-1,532
122105,5,1,102,26,1,-1,515
122105,5,1,103,40,-1,1,548
122105,5,1,104,8,-1,-1,643
122105,5,1,105,25,1,-1,930
122105,5,1,106,28,1,-1,523
122105,5,1,107,34,1,1,531
122105,5,1,108,26,-1,-1,529
122105,5,1,109,35,1,1,653
122105,5,1,110,23,-1,-1,452
122105,5,1,111,25,-1,-1,876
122105,5,1,112,50,1,1,404
122105,5,1,113,21,-1,-1,546
122105,5,1,114,12,-1,-1,523
122105,5,1,115,39,-1,1,539
122105,5,1,116,44,1,1,545
122105,5,1,117,48,1,1,581
122105,5,1,118,23,-1,-1,419
122105,5,1,119,30,1,-1,564
122105,5,1,120,27,-1,-1,602
122105,5,1,121,21,1,-1,434
122105,5,1,122,32,1,1,323
122105,5,1,123,46,1,1,500
122105,5,1,124,22,1,-1,525
122105,5,1,125,31,-1,-1,490
122105,5,1,126,23,-1,-1,676
122105,5,1,127,18,-1,-1,491
122105,5,1,128,7,-1,-1,484
122105,5,1,129,46,-1,1,581
122105,5,1,130,35,-1,-1,626
122105,5,1,131,28,-1,-1,437
122105,5,1,132,24,1,-1,450
122105,5,1,133,39,1,-1,587
122105,5,1,134,26,-1,1,194
122105,5,1,135,23,1,-1,427
122105,5,1,136,25,-1,-1,675
122105,5,1,137,25,1,-1,619
122105,5,1,138,14,1,-1,452
122105,5,1,139,24,-1,-1,498
122105,5,1,140,42,-1,1,361
122105,5,1,141,47,-1,1,388
122105,5,1,142,19,-1,-1,353
122105,5,1,143,31,-1,-1,739
122105,5,1,144,26,-1,-1,501
122105,5,1,145,42,1,1,315
122105,5,1,146,31,1,-1,356
122105,5,1,147,34,-1,1,211
122105,5,1,148,45,1,1,426
122105,5,1,149,40,1,1,418
122105,5,1,150,41,1,1,339
122105,5,1,151,20,1,-1,421
122105,5,1,152,41,-1,1,371
122105,5,1,153,36,1,1,476
122105,5,1,154,33,-1,1,419
122105,5,1,155,22,-1,-1,677
122105,5,1,156,37,-1,1,466
122105,5,1,157,17,-1,-1,534
122105,5,1,158,28,-1,-1,338
122105,5,1,159,17,-1,-1,541
122105,5,1,160,32,-1,1,474
122106,1,1,1,31,1,1,72640
122106,1,1,2,17,-1,1,718
122106,1,1,3,18,1,-1,914
122106,1,1,4,14,-1,1,587
122106,1,1,5,39,1,1,374
122106,1,1,6,36,-1,1,619
122106,1,1,7,19,-1,1,437
122106,1,1,8,15,1,-1,603
122106,1,1,9,44,-1,-1,756
122106,1,1,10,24,1,1,717
122106,1,1,11,26,-1,-1,477
122106,1,1,12,15,-1,-1,654
122106,1,1,13,26,-1,1,486
122106,1,1,14,31,-1,1,340
122106,1,1,15,35,-1,-1,590
122106,1,1,16,27,-1,-1,532
122106,1,1,17,38,1,-1,748
122106,1,1,18,45,-1,1,261
122106,1,1,19,32,1,-1,205
122106,1,1,20,24,-1,1,485
122106,1,1,21,16,-1,-1,308
122106,1,1,22,23,-1,-1,406
122106,1,1,23,35,-1,1,619
122106,1,1,24,34,-1,-1,516
122106,1,1,25,16,1,-1,588
122106,1,1,26,32,-1,1,284
122106,1,1,27,38,1,-1,283
122106,1,1,28,41,1,1,261
122106,1,1,29,47,1,1,342
122106,1,1,30,36,1,1,340
122106,1,1,31,45,1,1,261
122106,1,1,32,42,1,1,303
122106,1,1,33,20,-1,1,268
122106,1,1,34,22,-1,-1,253
122106,1,1,35,31,-1,-1,350
122106,1,1,36,48,1,-1,236
122106,1,1,37,43,1,1,229
122106,1,1,38,37,1,-1,262
122106,1,1,39,27,-1,1,253
122106,1,1,40,18,-1,1,275
122106,1,1,41,32,-1,-1,478
122106,1,1,42,46,1,-1,428
122106,1,1,43,23,-1,-1,533
122106,1,1,44,18,-1,-1,539
122106,1,1,45,22,-1,-1,438
122106,1,1,46,30,-1,-1,477
122106,1,1,47,26,1,-1,373
122106,1,1,48,34,1,1,371
122106,1,1,49,23,-1,-1,365
122106,1,1,50,28,1,-1,493
122106,1,1,51,26,1,1,381
122106,1,1,52,21,-1,1,502
122106,1,1,53,46,-1,-1,252
122106,1,1,54,46,1,-1,341
122106,1,1,55,30,-1,-1,493
122106,1,1,56,31,-1,-1,518
122106,1,1,57,20,-1,-1,396
122106,1,1,58,54,1,1,453
122106,1,1,59,31,1,1,335
122106,1,1,60,41,-1,1,476
122106,1,1,61,29,1,-1,309
122106,1,1,62,29,1,1,291
122106,1,1,63,31,1,1,316
122106,1,1,64,39,-1,1,262
122106,1,1,65,26,-1,-1,251
122106,1,1,66,32,1,-1,364
122106,1,1,67,10,-1,1,348
122106,1,1,68,19,-1,-1,427
122106,1,1,69,21,-1,-1,551
122106,1,1,70,45,1,1,492
122106,1,1,71,35,1,1,374
122106,1,1,72,24,1,-1,604
122106,1,1,73,7,-1,-1,590
122106,1,1,74,53,1,1,397
122106,1,1,75,17,1,-1,430
122106,1,1,76,29,-1,-1,476
122106,1,1,77,30,1,-1,398
122106,1,1,78,44,1,1,476
122106,1,1,79,42,-1,1,350
122106,1,1,80,23,1,-1,467
122106,1,1,81,12,-1,-1,542
122106,1,1,82,22,1,-1,412
122106,1,1,83,30,-1,1,509
122106,1,1,84,40,1,-1,307
122106,1,1,85,36,1,1,365
122106,1,1,86,30,1,1,413
122106,1,1,87,37,-1,1,476
122106,1,1,88,25,-1,-1,438
122106,1,1,89,25,1,1,461
122106,1,1,90,28,-1,1,390
122106,1,1,91,34,1,-1,252
122106,1,1,92,34,-1,1,363
122106,1,1,93,11,-1,1,302
122106,1,1,94,24,-1,-1,643
122106,1,1,95,8,-1,-1,541
122106,1,1,96,55,1,1,397
122106,1,1,97,35,1,1,757
122106,1,1,98,50,1,1,405
122106,1,1,99,33,1,1,508
122106,1,1,100,27,1,1,436
122106,1,1,101,25,-1,1,676
122106,1,1,102,39,-1,1,652
122106,1,1,103,14,-1,1,741
122106,1,1,104,39,1,1,588
122106,1,1,105,37,1,1,509
122106,1,1,106,38,-1,1,531
122106,1,1,107,23,1,-1,358
122106,1,1,108,6,-1,1,508
122106,1,1,109,29,-1,-1,684
122106,1,1,110,14,1,-1,429
122106,1,1,111,36,-1,-1,493
122106,1,1,112,27,1,-1,309
122106,1,1,113,40,1,1,310
122106,1,1,114,52,1,-1,292
122106,1,1,115,16,-1,-1,547
122106,1,1,116,44,1,1,358
122106,1,1,117,34,1,1,292
122106,1,1,118,47,-1,1,309
122106,1,1,119,35,1,-1,374
122106,1,1,120,27,-1,1,300
122106,1,1,121,24,-1,-1,269
122106,1,1,122,21,1,-1,310
122106,1,1,123,43,-1,1,299
122106,1,1,124,40,-1,-1,285
122106,1,1,125,47,1,-1,548
122106,1,1,126,33,1,1,324
122106,1,1,127,21,-1,1,278
122106,1,1,128,37,1,-1,363
122106,1,1,129,49,1,1,534
122106,1,1,130,30,1,1,292
122106,1,1,131,33,-1,1,436
122106,1,1,132,29,-1,-1,308
122106,1,1,133,28,-1,1,411
122106,1,1,134,38,1,1,445
122106,1,1,135,37,-1,1,349
122106,1,1,136,40,1,-1,381
122106,1,1,137,51,1,1,286
122106,1,1,138,39,1,1,332
122106,1,1,139,28,-1,1,421
122106,1,1,140,20,1,-1,221
122106,1,1,141,13,-1,1,252
122106,1,1,142,22,-1,-1,245
122106,1,1,143,9,-1,-1,350
122106,1,1,144,38,-1,1,428
122106,1,1,145,33,1,-1,398
122106,1,1,146,43,1,1,339
122106,1,1,147,42,1,1,356
122106,1,1,148,25,1,-1,503
122106,1,1,149,22,1,1,396
122106,1,1,150,32,1,1,421
122106,1,1,151,36,1,1,371
122106,1,1,152,32,-1,1,357
122106,1,1,153,28,1,1,619
122106,1,1,154,15,-1,1,350
122106,1,1,155,19,1,1,508
122106,1,1,156,17,-1,1,349
122106,1,1,157,25,-1,-1,358
122106,1,1,158,33,-1,-1,549
122106,1,1,159,29,1,-1,557
122106,1,1,160,41,1,-1,493
122106,2,1,1,39,1,-1,688
122106,2,1,2,30,1,1,500
122106,2,1,3,30,-1,1,301
122106,2,1,4,28,1,-1,300
122106,2,1,5,43,1,1,398
122106,2,1,6,43,-1,1,485
122106,2,1,7,46,-1,-1,302
122106,2,1,8,38,-1,-1,469
122106,2,1,9,25,-1,1,372
122106,2,1,10,30,-1,-1,342
122106,2,1,11,25,-1,-1,268
122106,2,1,12,33,1,-1,179
122106,2,1,13,46,1,1,278
122106,2,1,14,26,1,1,268
122106,2,1,15,33,-1,-1,293
122106,2,1,16,24,1,-1,300
122106,2,1,17,27,-1,1,245
122106,2,1,18,33,-1,-1,237
122106,2,1,19,44,1,1,244
122106,2,1,20,35,1,-1,229
122106,2,1,21,45,-1,1,237
122106,2,1,22,49,1,-1,236
122106,2,1,23,40,1,1,259
122106,2,1,24,28,-1,-1,197
122106,2,1,25,22,-1,1,220
122106,2,1,26,22,1,-1,205
122106,2,1,27,29,1,1,252
122106,2,1,28,24,1,-1,222
122106,2,1,29,24,-1,1,253
122106,2,1,30,38,1,1,235
122106,2,1,31,23,1,-1,317
122106,2,1,32,40,1,1,269
122106,2,1,33,31,-1,1,468
122106,2,1,34,30,1,-1,366
122106,2,1,35,8,-1,1,333
122106,2,1,36,36,1,-1,349
122106,2,1,37,27,1,1,420
122106,2,1,38,37,-1,1,277
122106,2,1,39,29,1,-1,301
122106,2,1,40,30,1,1,252
122106,2,1,41,35,1,1,165
122106,2,1,42,31,1,-1,228
122106,2,1,43,32,1,1,230
122106,2,1,44,34,-1,1,253
122106,2,1,45,54,1,-1,260
122106,2,1,46,21,1,1,373
122106,2,1,47,26,1,1,293
122106,2,1,48,7,-1,-1,325
122106,2,1,49,41,-1,1,293
122106,2,1,50,26,-1,-1,285
122106,2,1,51,27,-1,-1,325
122106,2,1,52,27,1,1,517
122106,2,1,53,29,1,-1,277
122106,2,1,54,42,1,1,213
122106,2,1,55,37,1,-1,229
122106,2,1,56,25,1,1,277
122106,2,1,57,15,-1,1,173
122106,2,1,58,38,1,-1,267
122106,2,1,59,32,1,1,206
122106,2,1,60,17,1,1,276
122106,2,1,61,42,1,-1,325
122106,2,1,62,45,1,1,324
122106,2,1,63,31,-1,1,300
122106,2,1,64,20,-1,-1,236
122106,2,1,65,30,-1,1,299
122106,2,1,66,29,-1,-1,652
122106,2,1,67,31,1,1,219
122106,2,1,68,42,-1,-1,245
122106,2,1,69,25,-1,1,196
122106,2,1,70,47,-1,-1,205
122106,2,1,71,48,1,-1,227
122106,2,1,72,35,-1,1,222
122106,2,1,73,23,-1,-1,245
122106,2,1,74,33,1,1,285
122106,2,1,75,19,-1,-1,212
122106,2,1,76,15,-1,-1,310
122106,2,1,77,40,1,1,396
122106,2,1,78,53,1,1,309
122106,2,1,79,47,1,1,277
122106,2,1,80,39,-1,-1,484
122106,2,1,81,14,1,1,541
122106,2,1,82,34,1,-1,268
122106,2,1,83,38,1,1,260
122106,2,1,84,32,-1,1,277
122106,2,1,85,28,-1,-1,300
122106,2,1,86,31,1,1,300
122106,2,1,87,36,-1,-1,292
122106,2,1,88,13,-1,1,189
122106,2,1,89,15,1,-1,409
122106,2,1,90,35,1,1,293
122106,2,1,91,28,-1,1,277
122106,2,1,92,16,-1,-1,509
122106,2,1,93,9,-1,1,420
122106,2,1,94,21,-1,-1,244
122106,2,1,95,39,1,1,606
122106,2,1,96,51,1,1,387
122106,2,1,97,24,-1,1,398
122106,2,1,98,36,1,1,341
122106,2,1,99,23,-1,-1,309
122106,2,1,100,55,1,1,461
122106,2,1,101,39,-1,1,485
122106,2,1,102,28,1,1,492
122106,2,1,103,29,-1,-1,364
122106,2,1,104,21,-1,1,261
122106,2,1,105,14,-1,-1,516
122106,2,1,106,22,-1,-1,412
122106,2,1,107,37,1,1,284
122106,2,1,108,16,-1,-1,297
122106,2,1,109,23,1,-1,390
122106,2,1,110,14,-1,1,404
122106,2,1,111,26,-1,-1,388
122106,2,1,112,31,-1,-1,556
122106,2,1,113,35,-1,-1,373
122106,2,1,114,22,-1,1,285
122106,2,1,115,17,-1,-1,468
122106,2,1,116,46,1,1,357
122106,2,1,117,21,-1,-1,460
122106,2,1,118,38,-1,1,230
122106,2,1,119,16,1,-1,197
122106,2,1,120,10,-1,1,284
122106,2,1,121,43,1,-1,276
122106,2,1,122,12,-1,-1,614
122106,2,1,123,32,-1,1,355
122106,2,1,124,29,-1,-1,446
122106,2,1,125,23,-1,-1,293
122106,2,1,126,45,1,1,318
122106,2,1,127,34,1,-1,261
122106,2,1,128,25,1,1,516
122106,2,1,129,22,1,-1,390
122106,2,1,130,18,1,1,221
122106,2,1,131,18,-1,-1,259
122106,2,1,132,44,1,1,269
122106,2,1,133,19,1,-1,188
122106,2,1,134,41,1,1,205
122106,2,1,135,11,-1,-1,267
122106,2,1,136,34,1,1,445
122106,2,1,137,6,-1,-1,237
122106,2,1,138,18,-1,1,260
122106,2,1,139,24,-1,-1,222
122106,2,1,140,17,-1,1,277
122106,2,1,141,40,-1,-1,222
122106,2,1,142,26,-1,1,269
122106,2,1,143,32,-1,-1,237
122106,2,1,144,34,-1,1,277
122106,2,1,145,33,1,-1,220
122106,2,1,146,20,-1,1,278
122106,2,1,147,41,1,1,325
122106,2,1,148,37,-1,1,453
122106,2,1,149,50,1,1,301
122106,2,1,150,36,1,-1,563
122106,2,1,151,44,-1,1,254
122106,2,1,152,47,1,-1,284
122106,2,1,153,52,1,1,275
122106,2,1,154,39,1,1,310
122106,2,1,155,19,-1,-1,348
122106,2,1,156,37,1,1,500
122106,2,1,157,20,1,-1,324
122106,2,1,158,32,1,1,277
122106,2,1,159,27,-1,-1,541
122106,2,1,160,36,-1,1,277
122106,3,1,1,37,1,1,576
122106,3,1,2,23,1,-1,389
122106,3,1,3,18,-1,-1,589
122106,3,1,4,31,1,1,381
122106,3,1,5,40,-1,1,517
122106,3,1,6,43,1,1,508
122106,3,1,7,34,1,-1,325
122106,3,1,8,34,1,1,330
122106,3,1,9,14,-1,-1,284
122106,3,1,10,13,-1,1,275
122106,3,1,11,31,1,-1,484
122106,3,1,12,33,1,1,413
122106,3,1,13,20,-1,-1,654
122106,3,1,14,38,-1,1,1021
122106,3,1,15,46,-1,-1,813
122106,3,1,16,32,1,-1,637
122106,3,1,17,42,-1,1,453
122106,3,1,18,29,1,-1,229
122106,3,1,19,35,1,-1,669
122106,3,1,20,40,1,1,300
122106,3,1,21,20,-1,1,228
122106,3,1,22,24,1,1,268
122106,3,1,23,18,-1,1,668
122106,3,1,24,29,-1,-1,460
122106,3,1,25,27,-1,-1,476
122106,3,1,26,37,1,1,421
122106,3,1,27,29,1,-1,261
122106,3,1,28,35,-1,-1,205
122106,3,1,29,40,1,1,1053
122106,3,1,30,37,1,-1,501
122106,3,1,31,55,1,1,220
122106,3,1,32,32,1,-1,189
122106,3,1,33,15,-1,1,253
122106,3,1,34,17,1,-1,205
122106,3,1,35,28,-1,1,452
122106,3,1,36,23,-1,-1,245
122106,3,1,37,46,1,1,292
122106,3,1,38,18,1,-1,229
122106,3,1,39,25,-1,1,213
122106,3,1,40,35,1,-1,228
122106,3,1,41,48,1,-1,76
122106,3,1,42,45,-1,1,342
122106,3,1,43,11,-1,-1,245
122106,3,1,44,16,1,1,501
122106,3,1,45,35,-1,-1,493
122106,3,1,46,54,1,1,1037
122106,3,1,47,33,-1,-1,453
122106,3,1,48,28,1,-1,405
122106,3,1,49,32,-1,1,373
122106,3,1,50,44,-1,-1,261
122106,3,1,51,21,-1,1,285
122106,3,1,52,14,1,-1,381
122106,3,1,53,29,-1,-1,661
122106,3,1,54,52,1,-1,772
122106,3,1,55,28,-1,-1,596
122106,3,1,56,29,1,-1,509
122106,3,1,57,25,1,-1,476
122106,3,1,58,24,-1,1,310
122106,3,1,59,36,1,-1,413
122106,3,1,60,22,1,1,262
122106,3,1,61,14,-1,-1,414
122106,3,1,62,26,-1,1,277
122106,3,1,63,40,1,1,861
122106,3,1,64,53,1,1,853
122106,3,1,65,47,1,1,813
122106,3,1,66,16,-1,-1,468
122106,3,1,67,38,1,1,396
122106,3,1,68,15,1,-1,532
122106,3,1,69,26,-1,1,276
122106,3,1,70,22,-1,1,460
122106,3,1,71,36,-1,-1,276
122106,3,1,72,51,1,1,645
122106,3,1,73,21,-1,-1,380
122106,3,1,74,31,-1,1,286
122106,3,1,75,45,1,1,477
122106,3,1,76,22,-1,1,317
122106,3,1,77,47,-1,-1,261
122106,3,1,78,32,-1,1,293
122106,3,1,79,28,1,1,429
122106,3,1,80,33,1,1,301
122106,3,1,81,12,-1,1,381
122106,3,1,82,38,1,-1,692
122106,3,1,83,39,1,1,213
122106,3,1,84,16,-1,-1,420
122106,3,1,85,17,-1,1,236
122106,3,1,86,42,1,-1,363
122106,3,1,87,34,1,1,300
122106,3,1,88,39,-1,-1,276
122106,3,1,89,30,-1,1,253
122106,3,1,90,41,1,-1,445
122106,3,1,91,19,-1,1,229
122106,3,1,92,30,1,-1,253
122106,3,1,93,23,-1,1,397
122106,3,1,94,34,-1,1,117
122106,3,1,95,36,1,-1,437
122106,3,1,96,25,1,-1,797
122106,3,1,97,38,-1,-1,549
122106,3,1,98,29,-1,-1,532
122106,3,1,99,19,-1,1,597
122106,3,1,100,8,-1,-1,252
122106,3,1,101,30,-1,1,452
122106,3,1,102,22,-1,-1,349
122106,3,1,103,31,1,-1,436
122106,3,1,104,44,1,1,1421
122106,3,1,105,30,-1,1,493
122106,3,1,106,21,-1,-1,397
122106,3,1,107,24,-1,-1,469
122106,3,1,108,39,-1,1,741
122106,3,1,109,41,1,-1,285
122106,3,1,110,47,1,1,381
122106,3,1,111,30,1,1,476
122106,3,1,112,37,-1,-1,323
122106,3,1,113,43,1,-1,372
122106,3,1,114,26,1,1,244
122106,3,1,115,32,-1,-1,332
122106,3,1,116,27,-1,1,269
122106,3,1,117,34,-1,-1,260
122106,3,1,118,24,1,-1,261
122106,3,1,119,49,1,1,244
122106,3,1,120,44,1,1,349
122106,3,1,121,23,1,-1,301
122106,3,1,122,20,1,1,517
122106,3,1,123,26,-1,-1,285
122106,3,1,124,31,-1,1,437
122106,3,1,125,10,-1,-1,293
122106,3,1,126,32,1,-1,421
122106,3,1,127,9,-1,1,228
122106,3,1,128,28,-1,1,612
122106,3,1,129,43,-1,1,245
122106,3,1,130,38,1,-1,556
122106,3,1,131,39,1,-1,364
122106,3,1,132,22,1,-1,277
122106,3,1,133,27,1,-1,212
122106,3,1,134,41,-1,-1,220
122106,3,1,135,21,1,1,645
122106,3,1,136,33,-1,1,870
122106,3,1,137,46,1,1,517
122106,3,1,138,45,1,1,749
122106,3,1,139,24,-1,1,573
122106,3,1,140,33,1,-1,285
122106,3,1,141,30,1,1,229
122106,3,1,142,25,-1,-1,317
122106,3,1,143,17,-1,1,357
122106,3,1,144,6,-1,-1,252
122106,3,1,145,26,1,1,285
122106,3,1,146,23,-1,-1,253
122106,3,1,147,36,-1,1,268
122106,3,1,148,35,1,-1,228
122106,3,1,149,31,-1,1,213
122106,3,1,150,37,-1,-1,372
122106,3,1,151,27,1,-1,342
122106,3,1,152,27,-1,1,253
122106,3,1,153,25,-1,1,237
122106,3,1,154,19,1,-1,205
122106,3,1,155,7,-1,1,237
122106,3,1,156,36,1,1,549
122106,3,1,157,50,1,1,413
122106,3,1,158,39,1,1,549
122106,3,1,159,15,-1,-1,684
122106,3,1,160,42,1,1,605
122106,4,1,1,38,1,-1,664
122106,4,1,2,28,1,-1,781
122106,4,1,3,23,1,-1,405
122106,4,1,4,29,1,-1,310
